Time,PlayerSpeed,MonsterSpeed,DistanceToPlayer
121.69,7.12,2.69,27.66
121.69,7.31,2.69,27.65
121.69,7.50,2.69,27.63
121.70,7.67,2.69,27.61
121.70,7.87,2.69,27.59
121.70,8.04,2.69,27.58
121.71,8.22,2.69,27.56
121.71,8.39,2.69,27.54
121.71,8.57,2.69,27.53
121.72,8.75,2.69,27.51
121.72,8.93,2.69,27.49
121.72,9.10,2.69,27.48
121.73,9.32,2.68,27.46
121.73,9.50,2.68,27.44
121.73,9.69,2.56,27.42
121.74,9.88,2.54,27.41
121.74,10.06,2.57,27.39
121.74,10.31,2.57,27.37
121.75,10.53,2.57,27.35
121.75,10.71,2.57,27.33
121.75,10.93,2.57,27.31
121.76,11.13,2.57,27.29
121.76,11.35,2.57,27.28
121.76,11.56,2.57,27.26
121.77,11.77,2.57,27.24
121.77,12.00,2.57,27.22
121.78,12.21,0.00,27.21
121.78,12.50,0.00,27.19
121.78,12.71,0.04,27.18
121.79,12.93,0.07,27.17
121.79,13.12,0.10,27.16
121.79,13.32,0.13,27.15
121.80,13.51,0.16,27.14
121.80,13.72,0.18,27.13
121.81,13.95,0.21,27.12
121.81,14.15,0.25,27.11
121.81,14.33,0.27,27.10
121.82,14.53,0.30,27.09
121.82,14.72,0.33,27.08
121.82,14.94,0.35,27.07
121.83,15.14,0.38,27.06
121.83,15.33,0.41,27.05
121.83,15.62,0.44,27.03
121.84,15.86,0.48,27.02
121.84,16.09,0.51,27.01
121.85,4.41,0.54,27.00
121.85,2.99,0.58,26.99
121.85,3.00,0.61,26.98
121.86,3.02,0.63,26.96
121.86,3.05,0.66,26.95
121.86,3.10,0.69,26.94
121.87,3.17,0.72,26.93
121.87,3.25,0.75,26.92
121.87,3.32,0.78,26.91
121.88,3.41,0.80,26.90
121.88,3.51,0.83,26.88
121.88,3.63,0.86,26.87
121.89,3.24,0.89,26.86
121.89,2.99,0.92,26.85
121.89,3.00,0.94,26.84
121.90,3.02,0.97,26.83
121.90,3.06,1.00,26.81
121.91,3.12,1.03,26.80
121.91,3.18,1.06,26.78
121.91,3.26,1.09,26.77
121.91,3.33,1.12,26.76
121.92,3.49,1.15,26.74
121.93,3.60,1.19,26.72
121.93,2.99,1.23,26.71
121.93,3.00,1.26,26.69
121.94,3.03,1.30,26.68
121.94,3.06,1.33,26.67
121.94,3.12,1.35,26.65
121.95,3.19,1.39,26.64
121.95,3.26,1.41,26.63
121.95,3.34,1.44,26.61
121.96,3.44,1.47,26.60
121.96,3.54,1.50,26.59
121.96,3.66,1.52,26.57
121.97,3.23,1.55,26.56
121.97,2.99,1.58,26.55
121.97,3.00,1.60,26.53
121.98,3.01,1.63,26.52
121.98,3.07,1.65,26.50
121.99,3.13,1.70,26.48
121.99,3.20,1.73,26.47
121.99,3.28,1.76,26.45
122.00,3.37,1.79,26.44
122.00,3.46,1.82,26.43
122.00,3.56,1.84,26.41
122.01,3.24,1.87,26.40
122.01,2.99,1.90,26.38
122.01,3.00,1.93,26.37
122.02,3.02,1.96,26.35
122.02,3.05,1.98,26.34
122.02,3.10,2.01,26.32
122.03,3.16,0.00,26.31
122.03,3.24,0.00,26.30
122.04,3.07,0.03,26.29
122.04,2.99,0.06,26.28
122.04,3.00,0.09,26.27
122.05,3.02,0.12,26.26
122.05,3.06,0.15,26.25
122.05,3.11,0.19,26.24
122.06,3.17,0.21,26.23
122.06,3.23,0.24,26.22
122.06,3.11,0.26,26.21
122.07,2.99,0.29,26.20
122.07,3.00,0.32,26.19
122.07,3.02,0.35,26.18
122.08,3.05,0.38,26.17
122.08,3.09,0.40,26.16
122.08,3.14,0.43,26.15
122.09,3.21,0.45,26.14
122.09,3.19,0.48,26.13
122.09,2.99,0.51,26.12
122.10,3.00,0.53,26.11
122.10,3.01,0.56,26.10
122.10,3.06,0.59,26.09
122.11,3.12,0.62,26.08
122.11,3.21,0.66,26.06
122.12,3.08,0.69,26.04
122.12,2.99,0.74,26.03
122.12,3.00,0.77,26.02
122.13,3.02,0.80,26.01
122.13,3.06,0.83,25.99
122.13,3.10,0.86,25.98
122.14,3.16,0.88,25.97
122.14,3.23,0.91,25.96
122.15,3.10,0.92,25.95
122.15,2.99,0.95,25.94
122.15,3.00,0.98,25.93
122.15,3.01,1.01,25.92
122.16,3.04,1.03,25.91
122.16,3.08,1.05,25.89
122.16,3.15,1.08,25.88
122.17,3.21,1.11,25.87
122.17,3.15,1.14,25.86
122.17,2.99,1.16,25.84
122.18,3.00,1.19,25.83
122.18,2.99,1.22,25.81
122.19,2.99,1.26,25.80
122.19,2.99,1.29,25.79
122.19,2.99,1.31,25.78
122.20,2.99,1.33,25.76
122.20,2.99,1.36,25.75
122.20,3.00,1.38,25.74
122.21,2.99,1.40,25.72
122.21,2.99,1.44,25.71
122.21,2.99,1.46,25.70
122.22,2.99,1.49,25.69
122.22,2.99,1.51,25.67
122.22,2.99,1.54,25.66
122.23,2.99,1.56,25.65
122.23,2.99,1.59,25.63
122.23,2.99,1.62,25.62
122.24,2.99,1.65,25.60
122.24,2.99,1.68,25.59
122.24,2.99,1.71,25.58
122.25,2.99,1.73,25.56
122.25,2.99,1.77,25.54
122.25,2.99,1.79,25.53
122.26,2.99,1.82,25.52
122.26,2.99,1.85,25.50
122.26,2.99,1.88,25.48
122.27,2.99,1.91,25.47
122.27,2.99,1.94,25.46
122.27,2.99,1.96,25.44
122.28,2.99,1.99,25.42
122.28,2.99,2.02,25.41
122.29,2.99,2.05,25.39
122.29,2.99,2.08,25.38
122.29,2.99,2.10,25.36
122.30,2.99,2.13,25.34
122.30,2.99,2.16,25.33
122.30,2.99,2.19,25.31
122.31,2.99,2.21,25.29
122.31,2.99,2.25,25.28
122.31,2.99,2.28,25.26
122.32,2.99,2.30,25.25
122.32,2.99,2.33,25.23
122.32,2.99,2.40,25.21
122.33,2.99,2.46,25.19
122.33,2.99,2.49,25.18
122.34,5.98,2.52,25.15
122.34,5.98,2.55,25.13
122.34,5.98,2.57,25.10
122.35,5.98,2.58,25.07
122.35,5.98,2.58,25.04
122.35,2.99,2.58,25.02
122.36,2.99,2.58,25.01
122.36,2.99,2.58,24.99
122.36,2.99,2.58,24.97
122.37,2.99,2.58,24.95
122.37,2.99,2.58,24.94
122.38,2.99,2.58,24.92
122.38,2.99,2.58,24.90
122.38,2.99,2.58,24.88
122.39,2.99,2.58,24.86
122.39,2.99,2.58,24.84
122.40,2.99,2.58,24.83
122.40,2.99,2.58,24.81
122.40,2.99,2.58,24.79
122.41,2.99,2.58,24.77
122.41,2.99,2.58,24.76
122.41,2.99,2.58,24.74
122.42,2.99,2.56,24.72
122.42,2.99,2.54,24.71
122.42,2.99,2.54,24.69
122.43,2.99,2.54,24.67
122.43,2.99,2.54,24.66
122.43,2.99,2.54,24.64
122.44,2.99,2.54,24.62
122.44,2.99,2.54,24.61
122.44,2.99,2.54,24.59
122.45,2.99,2.54,24.57
122.45,2.99,2.54,24.56
122.45,2.99,2.54,24.54
122.46,2.99,2.54,24.52
122.46,2.99,2.54,24.51
122.47,2.99,2.54,24.49
122.47,2.99,2.54,24.45
122.48,2.99,2.54,24.43
122.48,2.99,2.54,24.41
122.49,2.99,2.54,24.39
122.49,2.99,2.55,24.37
122.49,2.99,2.56,24.35
122.50,2.99,2.56,24.33
122.50,2.99,2.56,24.32
122.51,2.99,2.56,24.30
122.51,2.99,2.56,24.28
122.51,2.99,2.56,24.27
122.52,3.04,2.56,24.25
122.52,3.00,2.56,24.23
122.52,3.00,2.56,24.22
122.53,3.01,2.56,24.20
122.53,3.01,0.00,24.19
122.53,3.01,0.00,24.18
122.54,3.01,0.03,24.18
122.54,3.01,0.05,24.17
122.54,3.01,0.08,24.16
122.55,3.01,0.11,24.15
122.55,3.01,0.14,24.14
122.55,3.01,0.17,24.13
122.56,3.01,0.20,24.12
122.56,3.01,0.23,24.11
122.57,3.01,0.26,24.10
122.57,3.01,0.30,24.09
122.57,3.01,0.32,24.08
122.58,3.01,0.35,24.07
122.58,3.01,0.38,24.06
122.59,3.01,0.41,24.04
122.59,3.01,0.46,24.03
122.59,3.01,0.49,24.02
122.60,3.01,0.52,24.01
122.60,3.01,0.55,24.00
122.60,3.01,0.58,23.99
122.61,3.01,0.61,23.98
122.61,3.01,0.63,23.97
122.61,3.01,0.66,23.96
122.62,3.01,0.69,23.95
122.62,2.99,0.73,23.94
122.63,3.02,0.75,23.93
122.63,3.02,0.78,23.92
122.63,3.01,0.81,23.91
122.64,3.01,0.84,23.90
122.64,3.01,0.86,23.89
122.64,3.01,0.89,23.88
122.65,3.00,0.92,23.86
122.65,3.01,0.95,23.85
122.65,3.01,0.98,23.84
122.66,3.01,1.01,23.83
122.66,3.01,1.04,23.81
122.66,3.01,1.07,23.80
122.67,3.01,1.10,23.79
122.67,3.01,1.12,23.78
122.67,3.01,1.15,23.77
122.68,3.01,1.18,23.75
122.68,3.01,1.21,23.74
122.69,3.01,1.24,23.73
122.69,3.01,1.27,23.72
122.69,3.01,1.30,23.71
122.70,3.01,1.33,23.69
122.70,3.01,1.36,23.68
122.71,3.01,1.39,23.66
122.71,3.01,1.43,23.65
122.71,3.01,1.46,23.64
122.72,3.01,1.49,23.62
122.72,3.01,1.52,23.61
122.72,3.01,1.55,23.60
122.73,3.01,1.57,23.59
122.73,3.01,1.60,23.57
122.73,3.01,1.63,23.56
122.74,3.01,1.66,23.55
122.74,3.01,1.69,23.54
122.74,3.01,1.71,23.52
122.75,3.01,1.74,23.51
122.75,3.01,1.77,23.50
122.75,3.01,1.79,23.48
122.76,3.12,1.83,23.47
122.76,3.10,1.86,23.46
122.76,3.10,1.88,23.44
122.77,3.10,1.92,23.42
122.77,3.11,1.95,23.41
122.78,3.11,1.98,23.40
122.78,3.11,2.01,23.38
122.78,3.11,2.03,23.37
122.79,3.11,2.06,23.35
122.79,3.11,2.11,23.33
122.80,3.11,2.14,23.32
122.80,3.11,2.17,23.30
122.80,3.12,2.20,23.29
122.81,3.12,2.22,23.28
122.81,3.12,2.25,23.26
122.81,3.12,2.28,23.25
122.82,3.12,2.31,23.23
122.82,3.12,2.34,23.22
122.82,3.12,2.37,23.20
122.83,3.12,2.39,23.19
122.83,3.12,2.42,23.18
122.83,3.12,2.45,23.16
122.84,3.12,2.48,23.15
122.84,3.12,2.50,23.13
122.84,3.12,2.53,23.12
122.85,3.13,2.55,23.10
122.85,3.13,2.55,23.08
122.85,3.09,2.55,23.07
122.86,3.17,2.55,23.06
122.86,3.15,2.55,23.04
122.87,3.13,2.55,23.02
122.87,3.11,2.55,23.01
122.87,3.10,2.55,23.00
122.88,3.08,2.55,22.98
122.88,3.06,2.55,22.96
122.88,3.05,2.55,22.95
122.89,3.04,2.55,22.93
122.89,3.04,2.55,22.91
122.89,3.04,2.55,22.90
122.90,3.04,2.55,22.88
122.90,3.04,2.55,22.86
122.91,3.03,2.55,22.84
122.91,3.03,2.53,22.83
122.91,3.03,2.53,22.81
122.92,3.03,2.53,22.80
122.92,3.03,2.53,22.78
122.92,3.03,2.53,22.76
122.93,3.02,2.53,22.75
122.93,3.02,2.53,22.73
122.93,3.02,2.53,22.72
122.94,3.02,2.53,22.70
122.94,3.02,2.53,22.69
122.95,3.02,2.53,22.67
122.95,3.02,2.53,22.65
122.95,3.02,2.53,22.64
122.96,3.01,2.53,22.62
122.96,2.99,2.53,22.61
122.96,2.99,2.53,22.59
122.97,2.99,2.53,22.57
122.97,4.84,2.53,22.56
122.97,3.28,2.53,22.54
122.98,3.28,2.53,22.52
122.98,3.27,2.53,22.51
122.99,3.27,2.57,22.45
123.00,3.27,2.57,22.41
123.00,3.25,2.57,22.39
123.01,3.23,2.57,22.37
123.01,3.21,2.57,22.36
123.01,3.20,2.57,22.34
123.02,3.19,2.57,22.33
123.02,3.18,2.57,22.31
123.02,3.17,2.57,22.29
123.03,3.16,2.57,22.28
123.03,3.15,2.57,22.26
123.04,3.14,0.00,22.25
123.04,3.13,0.00,22.24
123.04,3.12,0.03,22.23
123.05,3.12,0.06,22.22
123.05,3.11,0.09,22.22
123.05,3.10,0.11,22.21
123.05,3.10,0.14,22.20
123.06,3.09,0.16,22.19
123.06,3.09,0.19,22.18
123.06,3.08,0.22,22.17
123.07,3.08,0.24,22.16
123.07,3.07,0.27,22.15
123.07,3.07,0.30,22.14
123.08,3.07,0.32,22.14
123.08,3.06,0.35,22.13
123.08,3.06,0.37,22.11
123.09,3.06,0.40,22.11
123.09,3.05,0.43,22.10
123.09,3.05,0.45,22.09
123.10,3.05,0.48,22.08
123.10,3.05,0.50,22.07
123.10,3.05,0.53,22.05
123.11,3.05,0.56,22.04
123.11,3.05,0.59,22.03
123.11,3.05,0.62,22.02
123.12,3.05,0.64,22.01
123.12,3.05,0.67,22.00
123.12,3.05,0.69,21.99
123.13,3.05,0.72,21.98
123.13,3.05,0.75,21.97
123.13,3.05,0.77,21.96
123.13,3.05,0.80,21.95
123.14,3.05,0.82,21.94
123.14,3.05,0.85,21.93
123.15,3.05,0.87,21.91
123.15,3.05,0.91,21.90
123.15,3.05,0.93,21.89
123.15,3.01,0.96,21.88
123.16,3.07,0.99,21.87
123.16,3.06,1.01,21.85
123.16,3.05,1.04,21.84
123.17,3.04,1.07,21.83
123.17,3.04,1.09,21.82
123.17,3.04,1.12,21.81
123.18,3.04,1.14,21.79
123.18,3.04,1.17,21.78
123.18,3.04,1.19,21.77
123.19,3.04,1.22,21.76
123.19,3.04,1.25,21.74
123.19,3.04,1.28,21.73
123.20,3.04,1.31,21.71
123.20,3.04,1.35,21.70
123.21,3.04,1.37,21.68
123.21,3.04,1.40,21.67
123.21,3.04,1.43,21.66
123.21,3.04,1.45,21.65
123.22,3.04,1.47,21.64
123.22,3.04,1.50,21.62
123.22,3.04,1.52,21.61
123.23,3.04,1.55,21.60
123.23,3.00,1.57,21.58
123.23,3.08,1.60,21.57
123.23,3.08,1.62,21.56
123.24,3.08,1.65,21.55
123.24,3.08,1.67,21.54
123.24,3.08,1.69,21.52
123.25,3.08,1.72,21.51
123.25,3.08,1.73,21.50
123.25,3.08,1.72,21.49
123.25,3.08,1.75,21.47
123.26,3.08,1.77,21.46
123.27,3.08,1.79,21.43
123.27,3.08,1.86,21.40
123.28,3.08,1.91,21.38
123.28,3.08,1.94,21.36
123.28,3.08,1.97,21.35
123.29,3.08,0.00,21.33
123.29,3.08,0.00,21.33
123.29,3.08,0.03,21.32
123.30,3.08,0.05,21.31
123.30,3.08,0.07,21.30
123.30,3.08,0.10,21.29
123.31,3.08,0.12,21.28
123.31,3.08,0.15,21.27
123.31,3.08,0.18,21.26
123.32,3.08,0.20,21.25
123.32,3.08,0.23,21.24
123.32,3.08,0.25,21.24
123.33,3.08,0.28,21.22
123.33,3.08,0.31,21.21
123.33,3.08,0.34,21.20
123.34,3.08,0.36,21.19
123.34,3.08,0.39,21.18
123.34,3.08,0.41,21.18
123.34,3.08,0.43,21.16
123.35,3.08,0.46,21.16
123.35,3.08,0.48,21.15
123.35,3.08,0.51,21.14
123.36,3.08,0.53,21.13
123.36,3.08,0.56,21.12
123.36,3.08,0.58,21.11
123.37,3.05,0.60,21.10
123.37,3.11,0.63,21.09
123.37,3.10,0.65,21.08
123.37,3.08,0.68,21.07
123.38,3.07,0.70,21.06
123.38,3.06,0.72,21.05
123.38,3.05,0.75,21.04
123.39,3.04,0.78,21.02
123.39,3.03,0.81,21.01
123.39,3.02,0.83,21.00
123.40,3.02,0.85,20.99
123.40,3.01,0.89,20.98
123.41,3.01,0.92,20.96
123.41,3.00,0.94,20.95
123.41,3.00,0.97,20.94
123.41,3.00,0.99,20.93
123.42,3.00,1.01,20.92
123.42,3.00,1.05,20.91
123.43,3.00,1.08,20.89
123.43,3.00,1.11,20.88
123.43,3.00,1.13,20.87
123.43,3.00,1.15,20.86
123.44,3.00,1.17,20.85
123.44,3.00,1.19,20.85
123.44,3.00,1.21,20.84
123.44,3.00,1.23,20.83
123.45,3.00,1.25,20.82
123.45,3.00,1.27,20.80
123.45,3.00,1.30,20.79
123.45,3.00,1.32,20.79
123.46,3.00,1.34,20.78
123.46,3.00,1.36,20.76
123.46,3.00,1.38,20.75
123.46,3.00,1.40,20.74
123.47,3.00,1.43,20.73
123.47,3.00,1.45,20.72
123.47,3.00,1.47,20.71
123.48,3.00,1.49,20.70
123.48,3.00,1.51,20.69
123.48,3.00,1.54,20.67
123.49,3.00,1.56,20.66
123.49,3.00,1.59,20.65
123.49,3.00,1.62,20.63
123.49,3.00,1.64,20.62
123.50,3.00,1.66,20.61
123.50,3.00,1.68,20.60
123.50,3.00,1.70,20.59
123.51,3.00,1.73,20.58
123.51,3.00,1.75,20.56
123.51,3.00,1.78,20.55
123.51,3.00,1.80,20.54
123.52,3.00,1.82,20.53
123.52,3.00,1.84,20.52
123.52,3.00,1.86,20.51
123.52,3.00,1.88,20.50
123.53,3.00,1.91,20.49
123.53,3.00,1.93,20.47
123.53,3.00,1.95,20.46
123.53,3.00,1.96,20.45
123.54,3.00,0.00,20.45
123.54,3.00,0.00,20.44
123.54,3.00,0.03,20.43
123.55,3.00,0.05,20.42
123.55,3.00,0.07,20.42
123.55,3.00,0.09,20.41
123.55,3.00,0.11,20.40
123.56,3.00,0.13,20.39
123.56,3.00,0.15,20.39
123.56,3.00,0.17,20.38
123.56,3.00,0.19,20.37
123.57,3.00,0.22,20.36
123.57,3.00,0.24,20.36
123.57,3.00,0.26,20.35
123.57,3.00,0.28,20.34
123.58,3.00,0.30,20.33
123.58,3.00,0.33,20.32
123.58,3.00,0.35,20.32
123.59,3.00,0.37,20.31
123.59,3.00,0.40,20.30
123.59,3.00,0.42,20.29
123.59,3.00,0.44,20.28
123.60,3.00,0.46,20.28
123.60,3.00,0.48,20.27
123.60,3.00,0.51,20.26
123.60,3.00,0.53,20.25
123.61,3.00,0.55,20.24
123.61,3.00,0.57,20.23
123.61,3.00,0.59,20.22
123.61,3.00,0.61,20.22
123.62,3.00,0.63,20.21
123.62,3.00,0.65,20.20
123.62,3.00,0.67,20.19
123.63,3.00,0.69,20.18
123.63,3.00,0.71,20.17
123.63,3.00,0.74,20.17
123.63,3.00,0.76,20.16
123.64,3.00,0.78,20.15
123.64,3.00,0.80,20.14
123.64,3.00,0.82,20.13
123.65,3.00,0.85,20.12
123.65,3.00,0.88,20.11
123.65,3.00,0.90,20.10
123.65,3.02,0.92,20.09
123.67,3.04,0.94,20.03
123.68,3.00,1.08,20.01
123.68,3.00,1.11,20.00
123.68,3.02,1.14,19.99
123.69,3.06,1.17,19.98
123.69,3.10,1.20,19.97
123.69,3.15,1.22,19.96
123.69,3.21,1.24,19.95
123.70,3.28,1.27,19.94
123.70,3.36,1.29,19.93
123.71,3.47,1.32,19.91
123.71,3.43,1.35,19.90
123.71,3.00,1.37,19.89
123.71,3.00,1.40,19.88
123.72,3.02,1.42,19.87
123.72,3.05,1.44,19.86
123.72,3.10,1.47,19.85
123.73,3.15,1.50,19.84
123.73,3.21,1.53,19.83
123.73,3.27,1.55,19.82
123.74,3.35,1.57,19.81
123.74,3.44,1.59,19.79
123.74,3.52,1.62,19.78
123.74,3.62,1.64,19.77
123.75,3.27,1.67,19.76
123.75,3.00,1.69,19.75
123.75,3.00,1.72,19.74
123.76,3.02,1.74,19.73
123.76,3.05,1.77,19.72
123.76,3.09,1.79,19.71
123.77,3.14,1.81,19.69
123.77,3.19,1.84,19.68
123.77,3.25,1.86,19.67
123.77,3.30,1.88,19.67
123.78,3.36,1.90,19.66
123.78,3.46,1.92,19.64
123.78,3.53,1.94,19.64
123.78,3.63,1.96,19.62
123.79,3.22,1.99,19.61
123.79,3.00,2.01,19.61
123.79,3.00,2.02,19.60
123.79,3.01,2.04,19.59
123.80,3.03,2.06,19.58
123.80,3.07,2.08,19.56
123.80,3.12,2.11,19.55
123.81,3.16,2.14,19.54
123.81,3.21,2.16,19.53
123.81,3.26,2.18,19.52
123.81,3.33,2.20,19.51
123.82,3.40,2.22,19.50
123.82,3.47,2.24,19.49
123.82,3.55,2.26,19.48
123.82,3.49,2.28,19.47
123.83,3.00,2.30,19.46
123.83,3.00,2.32,19.45
123.83,3.01,2.34,19.44
123.83,3.03,2.36,19.43
123.84,3.06,2.38,19.42
123.84,3.09,2.40,19.40
123.84,3.13,2.42,19.39
123.84,3.19,2.44,19.38
123.85,3.25,2.47,19.37
123.85,3.31,2.48,19.36
123.85,3.37,2.48,19.35
123.85,3.44,2.48,19.34
123.86,3.52,2.48,19.33
123.86,3.59,2.48,19.32
123.86,3.41,2.48,19.31
123.86,3.00,2.48,19.29
123.87,3.00,2.48,19.28
123.87,3.01,2.48,19.27
123.87,3.03,2.48,19.26
123.87,3.05,2.48,19.25
123.88,3.07,2.48,19.25
123.88,3.10,2.48,19.24
123.88,3.14,2.48,19.23
123.88,3.19,2.48,19.22
123.89,3.24,2.48,19.21
123.89,3.29,2.48,19.20
123.89,3.35,2.48,19.19
123.89,3.41,2.48,19.18
123.89,3.48,2.48,19.17
123.90,3.55,2.48,19.16
123.90,3.63,2.49,19.15
123.90,3.31,2.48,19.14
123.90,3.00,2.49,19.13
123.91,3.00,2.48,19.12
123.91,3.01,2.48,19.11
123.91,3.03,2.48,19.10
123.91,3.04,2.49,19.09
123.91,3.07,2.48,19.08
123.92,3.17,2.49,19.05
123.92,3.23,2.48,19.04
123.93,3.29,2.48,19.03
123.93,3.34,2.48,19.02
123.93,3.40,2.49,19.01
123.93,3.47,2.48,19.00
123.94,3.54,2.48,18.99
123.94,3.61,2.49,18.98
123.94,3.68,2.48,18.98
123.94,3.76,2.49,18.97
123.94,3.00,2.48,18.95
123.95,3.00,2.48,18.94
123.95,3.01,2.48,18.93
123.95,3.02,2.49,18.92
123.95,3.04,2.48,18.92
123.96,3.07,2.49,18.91
123.96,3.10,2.48,18.90
123.96,3.14,2.48,18.89
123.96,3.19,2.48,18.87
123.97,3.24,2.48,18.87
123.97,3.29,2.49,18.86
123.97,3.35,2.49,18.85
123.97,3.41,2.48,18.84
123.97,3.50,2.49,18.82
123.98,3.58,2.48,18.81
123.98,3.67,2.48,18.80
123.98,3.75,2.48,18.79
123.98,3.85,2.48,18.78
123.99,3.94,2.48,18.77
123.99,3.62,2.48,18.76
123.99,3.00,2.48,18.75
123.99,3.00,2.49,18.74
124.00,3.01,2.48,18.73
124.00,3.02,2.49,18.72
124.00,3.06,2.48,18.71
124.00,3.10,2.48,18.70
124.01,3.13,2.48,18.69
124.01,3.18,2.48,18.68
124.01,3.22,2.49,18.67
124.01,3.28,2.48,18.66
124.02,3.33,2.48,18.65
124.02,3.40,2.49,18.64
124.02,3.46,2.49,18.63
124.02,3.55,2.49,18.62
124.03,3.62,2.48,18.61
124.03,3.70,2.48,18.60
124.03,3.78,2.48,18.59
124.03,3.86,2.49,18.58
124.03,3.95,2.50,18.57
124.04,3.35,2.49,18.56
124.04,3.00,0.00,18.55
124.04,3.00,0.00,18.55
124.05,3.02,0.02,18.54
124.05,3.03,0.04,18.54
124.05,3.06,0.06,18.53
124.05,3.09,0.08,18.53
124.05,3.13,0.10,18.52
124.06,3.17,0.12,18.52
124.06,3.22,0.14,18.51
124.06,3.27,0.16,18.51
124.07,3.35,0.18,18.50
124.07,3.42,0.20,18.50
124.07,3.49,0.22,18.49
124.07,3.57,0.24,18.49
124.07,3.65,0.26,18.48
124.08,3.75,0.28,18.48
124.08,3.90,0.30,18.47
124.09,3.55,0.34,18.46
124.09,3.00,0.37,18.45
124.09,3.00,0.39,18.45
124.09,3.02,0.41,18.44
124.10,3.04,0.44,18.43
124.10,3.08,0.46,18.43
124.10,3.13,0.48,18.42
124.11,3.18,0.51,18.41
124.11,3.24,0.54,18.41
124.11,3.29,0.56,18.40
124.11,3.36,0.58,18.40
124.12,3.43,0.59,18.39
124.12,3.50,0.61,18.39
124.12,3.57,0.63,18.38
124.12,3.66,0.65,18.38
124.13,3.74,0.67,18.37
124.13,3.83,0.69,18.37
124.13,3.92,0.71,18.36
124.13,3.54,0.73,18.36
124.14,3.00,0.75,18.35
124.14,3.00,0.78,18.34
124.14,3.02,0.81,18.33
124.15,3.05,0.83,18.33
124.15,3.08,0.86,18.32
124.15,3.12,0.88,18.31
124.15,3.18,0.90,18.31
124.16,3.23,0.92,18.30
124.16,3.28,0.94,18.30
124.16,3.35,0.96,18.29
124.16,3.43,0.98,18.29
124.17,3.50,1.00,18.28
124.17,3.52,1.02,18.27
124.17,3.00,1.04,18.27
124.17,3.00,1.06,18.26
124.18,3.00,1.08,18.26
124.18,3.00,1.10,18.25
124.18,3.00,1.12,18.25
124.18,3.00,1.14,18.24
124.19,3.00,1.16,18.23
124.19,3.00,1.18,18.23
124.19,3.00,1.20,18.22
124.19,3.00,1.22,18.22
124.20,3.00,1.24,18.21
124.20,3.01,1.26,18.21
124.20,3.00,1.27,18.20
124.21,3.00,1.29,18.19
124.21,3.00,1.33,18.19
124.21,3.00,1.35,18.18
124.21,3.00,1.37,18.17
124.21,3.00,1.39,18.17
124.22,3.00,1.41,18.16
124.22,3.00,1.43,18.16
124.22,3.00,1.45,18.15
124.22,3.00,1.47,18.15
124.23,3.00,1.49,18.14
124.23,3.00,1.51,18.14
124.23,3.00,1.53,18.13
124.23,3.00,1.55,18.12
124.24,3.00,1.57,18.12
124.24,3.00,1.59,18.11
124.24,3.00,1.61,18.11
124.24,3.00,1.62,18.10
124.25,3.00,1.65,18.10
124.25,3.00,1.66,18.09
124.25,3.00,1.68,18.09
124.25,3.00,1.70,18.08
124.26,3.00,1.72,18.08
124.26,3.00,1.74,18.07
124.26,3.00,1.76,18.06
124.26,3.00,1.78,18.06
124.27,3.00,1.80,18.05
124.27,3.00,1.82,18.05
124.27,3.00,1.84,18.04
124.27,3.00,1.86,18.04
124.27,3.00,1.88,18.03
124.28,3.00,1.89,18.03
124.28,3.00,1.91,18.02
124.28,3.00,1.93,18.01
124.29,3.00,1.96,18.01
124.29,3.00,1.98,18.00
124.29,3.00,2.00,18.00
124.29,3.00,2.02,17.99
124.30,3.00,2.04,17.98
124.30,3.00,2.06,17.98
124.30,3.00,2.08,17.97
124.30,3.00,2.10,17.97
124.31,3.00,2.13,17.96
124.31,3.00,2.15,17.96
124.31,3.00,2.16,17.95
124.31,3.00,2.18,17.95
124.31,3.00,2.20,17.94
124.32,3.00,2.22,17.94
124.32,3.00,2.24,17.93
124.32,3.00,2.26,17.93
124.32,3.00,2.28,17.92
124.33,3.00,2.30,17.91
124.33,3.00,2.33,17.91
124.33,3.00,2.36,17.90
124.33,3.00,2.38,17.90
124.34,3.00,2.40,17.90
124.34,3.00,2.42,17.89
124.34,3.00,2.44,17.89
124.34,3.00,2.45,17.88
124.35,3.00,2.48,17.87
124.35,3.00,2.50,17.87
124.35,6.00,2.52,17.86
124.35,6.00,2.51,17.86
124.36,6.01,2.49,17.85
124.36,6.00,2.49,17.85
124.36,6.00,2.49,17.84
124.36,3.00,2.49,17.84
124.37,3.01,2.49,17.83
124.37,3.00,2.49,17.83
124.37,3.00,2.49,17.82
124.37,3.01,2.49,17.82
124.38,3.00,2.49,17.82
124.38,3.00,2.49,17.81
124.38,3.01,2.49,17.81
124.38,3.00,2.47,17.80
124.38,3.00,2.59,17.80
124.39,3.00,2.59,17.79
124.39,3.00,2.59,17.79
124.39,3.00,2.59,17.78
124.39,3.01,2.59,17.78
124.40,3.00,2.59,17.77
124.40,3.00,2.59,17.77
124.40,3.00,2.48,17.77
124.40,3.00,2.51,17.76
124.41,3.00,2.51,17.75
124.41,3.00,2.51,17.75
124.41,3.00,2.51,17.74
124.41,3.00,2.51,17.74
124.42,3.00,2.51,17.73
124.42,3.00,2.52,17.73
124.42,3.00,2.51,17.72
124.42,3.00,2.51,17.72
124.43,3.00,2.52,17.71
124.43,3.00,2.52,17.71
